k_sim,top_n,top_k,power,max_weight,penalty,mean_excess,min_excess,max_excess,neg_windows,vals,choices
999,2,40,4,0.1,0.25,0.009389317361869915,-0.04284871529004257,0.03374812702595967,4,"0.02254,-0.00413,-0.04285,-0.00094,-0.03231,0.01733,0.02667,0.01331,0.01824,0.03311,0.03375,0.02795",ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high
50,5,30,6,0.08,0.0,0.009384991066299099,-0.02423113979339171,0.0500629095653809,4,"0.00232,-0.00746,0.00276,0.01885,-0.02423,0.02012,0.01636,-0.00077,0.01636,-0.00885,0.02709,0.05006",ret_1d:high|gap_mean_20d:high|drawdown_20d:low / ret_1d:high|gap_mean_20d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high|ret_5d:low / overnight_vol_20d:low|ret_1d:high|gap_mean_20d:high / ret_1d:high|ret_2d:high|gap_mean_20d:high / amount_trend_5_20:low|overnight_vol_20d:low|intraday_mean_5d:low / ret_1d:high|ret_2d:high|drawdown_20d:low / drawdown_20d:low|amount_trend_5_20:low|ret_5d:low / ret_1d:high|ret_2d:high|ret_3d:high / ret_1d:high|ret_2d:high|drawdown_20d:high / ret_1d:high|gap_mean_20d:high|ret_2d:high
999,3,40,4,0.1,0.25,0.009381295243382293,-0.04284871529004257,0.07049281595773318,5,"0.04570,0.02854,-0.04285,-0.00094,-0.02276,-0.03465,0.02385,0.01291,0.07049,-0.00416,0.01370,0.02274",ret_1d:high|gap_mean_20d:high|amount_trend_5_20:low / ret_1d:high|gap_mean_20d:high|drawdown_20d:low / ret_1d:high|gap_mean_20d:high|drawdown_20d:low / ret_1d:high|gap_mean_20d:high|drawdown_20d:low / ret_1d:high|gap_mean_20d:high|drawdown_20d:low / ret_1d:high|gap_mean_20d:high|ret_5d:low / ret_1d:high|gap_mean_20d:high|ret_5d:low / ret_1d:high|gap_mean_20d:high|ret_5d:low / ret_1d:high|gap_mean_20d:high|ret_5d:low / ret_1d:high|gap_mean_20d:high|drawdown_20d:low / ret_1d:high|gap_mean_20d:high|drawdown_20d:low / ret_1d:high|gap_mean_20d:high|drawdown_20d:low
50,3,40,4,0.06,0.25,0.009379357975010851,-0.02875286752726796,0.03971733624296994,4,"0.02747,-0.00614,-0.00969,-0.02107,-0.02875,0.01807,0.02246,0.00254,0.02184,0.01878,0.02733,0.03972",ret_1d:high|ret_3d:low|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high|ret_15d:low / ret_1d:high|gap_mean_20d:high|ret_10d:low / ret_1d:high|ret_5d:low|gap_mean_20d:high / overnight_vol_20d:low|range_vol_20d:low|gap_mean_20d:high / ret_1d:high|ret_2d:high|gap_mean_20d:high / overnight_vol_20d:low|amount_trend_5_20:low|range_vol_20d:low / amount_trend_5_20:low|ret_1d:high|ret_2d:high / amount_trend_5_20:low|vol_5d:low|ret_5d:low / ret_2d:high|ret_1d:high|amount_trend_5_20:low / ret_1d:high|ret_2d:high|drawdown_20d:high / ret_1d:high|gap_mean_20d:high|ret_3d:low
12,3,40,6,0.1,0.0,0.00937281348773713,-0.03727375250629782,0.06089085204687579,6,"-0.01118,-0.00259,-0.03727,0.01813,-0.02700,0.03375,0.03263,-0.02419,0.03606,-0.01289,0.06089,0.04612",ret_1d:high|ret_2d:high|ret_15d:low / ret_1d:high|gap_mean_20d:high|drawdown_20d:high / ret_1d:high|ret_10d:low|ret_3d:low / ret_10d:low|ret_1d:high|overnight_vol_20d:low / overnight_vol_20d:low|range_vol_20d:low|ret_1d:high / ret_1d:high|ret_2d:high|ret_3d:high / intraday_mean_5d:low|ret_1d:high|ret_5d:low / ret_1d:high|intraday_mean_5d:low|ret_2d:high / intraday_mean_20d:low|drawdown_20d:low|ret_15d:low / obv_20d:high|ret_1d:high|downside_vol_20d:high / ret_1d:high|ret_2d:high|ret_3d:high / ret_1d:high|ret_2d:high|ret_3d:high
20,5,50,6,0.1,0.25,0.009362052073546916,-0.029923756361064088,0.04968235715155278,5,"-0.01128,-0.00254,-0.02992,0.02877,-0.02912,0.03344,0.02593,-0.02388,0.03051,0.03805,0.04968,0.00270",ret_1d:high|amount_z_20d:high|volume_z_20d:high / ret_1d:high|ret_10d:low|gap_mean_20d:high / ret_1d:high|amount_z_20d:high|volume_z_20d:high / ret_5d:low|ret_10d:low|ret_3d:low / overnight_vol_20d:low|range_vol_20d:low|volume_z_20d:high / ret_1d:high|drawdown_20d:high|ret_3d:high / intraday_mean_5d:low|ret_5d:low|range_vol_20d:low / amount_trend_5_20:low|intraday_mean_5d:low|ret_15d:low / intraday_mean_5d:low|ret_5d:low|intraday_mean_20d:low / range_vol_20d:low|overnight_vol_20d:low|vol_5d:low / drawdown_20d:high|ret_1d:high|ret_2d:high / ret_1d:high|ret_2d:high|amount_z_20d:high
50,3,50,6,0.06,0.25,0.00935615433437304,-0.028726265075896148,0.03965876153230876,4,"0.02716,-0.00606,-0.00980,-0.02111,-0.02873,0.01803,0.02242,0.00238,0.02167,0.01910,0.02757,0.03966",ret_1d:high|ret_3d:low|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high|ret_15d:low / ret_1d:high|gap_mean_20d:high|ret_10d:low / ret_1d:high|ret_5d:low|gap_mean_20d:high / overnight_vol_20d:low|range_vol_20d:low|gap_mean_20d:high / ret_1d:high|ret_2d:high|gap_mean_20d:high / overnight_vol_20d:low|amount_trend_5_20:low|range_vol_20d:low / amount_trend_5_20:low|ret_1d:high|ret_2d:high / amount_trend_5_20:low|vol_5d:low|ret_5d:low / ret_2d:high|ret_1d:high|amount_trend_5_20:low / ret_1d:high|ret_2d:high|drawdown_20d:high / ret_1d:high|gap_mean_20d:high|ret_3d:low
999,2,30,1,0.06,0.0,0.009344467538546924,-0.02790127508592269,0.03327478313470864,3,"0.02802,0.00031,-0.00385,-0.02790,-0.02654,0.01397,0.02830,0.00226,0.01905,0.02184,0.02339,0.03327",ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high
999,2,30,1,0.08,0.0,0.009326373685312875,-0.027764439389494036,0.032618978581764026,3,"0.02705,0.00034,-0.00445,-0.02776,-0.02687,0.01419,0.02818,0.00260,0.01938,0.02282,0.02382,0.03262",ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high
999,2,30,1,0.1,0.0,0.009326373685312875,-0.027764439389494036,0.032618978581764026,3,"0.02705,0.00034,-0.00445,-0.02776,-0.02687,0.01419,0.02818,0.00260,0.01938,0.02282,0.02382,0.03262",ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high
50,5,30,2,0.08,0.0,0.009323987736576443,-0.02467775753254607,0.04532684556737013,4,"0.00391,-0.00499,-0.00087,0.01572,-0.02468,0.02151,0.01549,0.00133,0.01544,-0.00920,0.03289,0.04533",ret_1d:high|gap_mean_20d:high|drawdown_20d:low / ret_1d:high|gap_mean_20d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high|ret_5d:low / overnight_vol_20d:low|ret_1d:high|gap_mean_20d:high / ret_1d:high|ret_2d:high|gap_mean_20d:high / amount_trend_5_20:low|overnight_vol_20d:low|intraday_mean_5d:low / ret_1d:high|ret_2d:high|drawdown_20d:low / drawdown_20d:low|amount_trend_5_20:low|ret_5d:low / ret_1d:high|ret_2d:high|ret_3d:high / ret_1d:high|ret_2d:high|drawdown_20d:high / ret_1d:high|gap_mean_20d:high|ret_2d:high
12,3,40,6,0.08,0.0,0.009322770717815785,-0.03433207560615485,0.06087951962483092,6,"-0.01463,-0.00303,-0.03433,0.02007,-0.02625,0.02595,0.02859,-0.02173,0.03334,-0.00116,0.06088,0.04417",ret_1d:high|ret_2d:high|ret_15d:low / ret_1d:high|gap_mean_20d:high|drawdown_20d:high / ret_1d:high|ret_10d:low|ret_3d:low / ret_10d:low|ret_1d:high|overnight_vol_20d:low / overnight_vol_20d:low|range_vol_20d:low|ret_1d:high / ret_1d:high|ret_2d:high|ret_3d:high / intraday_mean_5d:low|ret_1d:high|ret_5d:low / ret_1d:high|intraday_mean_5d:low|ret_2d:high / intraday_mean_20d:low|drawdown_20d:low|ret_15d:low / obv_20d:high|ret_1d:high|downside_vol_20d:high / ret_1d:high|ret_2d:high|ret_3d:high / ret_1d:high|ret_2d:high|ret_3d:high
50,5,50,4,0.08,0.0,0.009320832812565618,-0.02453119305278624,0.04432002834103921,4,"0.00407,-0.00340,-0.00260,0.01414,-0.02453,0.02139,0.01529,0.00230,0.01474,-0.00793,0.03405,0.04432",ret_1d:high|gap_mean_20d:high|drawdown_20d:low / ret_1d:high|gap_mean_20d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high|ret_5d:low / overnight_vol_20d:low|ret_1d:high|gap_mean_20d:high / ret_1d:high|ret_2d:high|gap_mean_20d:high / amount_trend_5_20:low|overnight_vol_20d:low|intraday_mean_5d:low / ret_1d:high|ret_2d:high|drawdown_20d:low / drawdown_20d:low|amount_trend_5_20:low|ret_5d:low / ret_1d:high|ret_2d:high|ret_3d:high / ret_1d:high|ret_2d:high|drawdown_20d:high / ret_1d:high|gap_mean_20d:high|ret_2d:high
999,1,30,1,0.06,0.0,0.009311997764170158,-0.03177587590385572,0.038836871708433716,3,"0.02192,0.00255,-0.03178,-0.01781,0.01395,0.00975,0.01217,-0.01402,0.02698,0.01537,0.03382,0.03884",ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high
999,1,30,1,0.06,0.25,0.009311997764170158,-0.03177587590385572,0.038836871708433716,3,"0.02192,0.00255,-0.03178,-0.01781,0.01395,0.00975,0.01217,-0.01402,0.02698,0.01537,0.03382,0.03884",ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high
50,3,50,4,0.1,0.25,0.009306276898536347,-0.02911470874722968,0.039963992632124704,4,"0.01975,-0.00713,-0.02011,-0.00649,-0.02911,0.02514,0.02414,0.00560,0.01926,0.00891,0.03996,0.03176",ret_1d:high|ret_3d:low|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high|ret_15d:low / ret_1d:high|gap_mean_20d:high|ret_10d:low / ret_1d:high|ret_5d:low|gap_mean_20d:high / overnight_vol_20d:low|range_vol_20d:low|gap_mean_20d:high / ret_1d:high|ret_2d:high|gap_mean_20d:high / overnight_vol_20d:low|amount_trend_5_20:low|range_vol_20d:low / amount_trend_5_20:low|ret_1d:high|ret_2d:high / amount_trend_5_20:low|vol_5d:low|ret_5d:low / ret_2d:high|ret_1d:high|amount_trend_5_20:low / ret_1d:high|ret_2d:high|drawdown_20d:high / ret_1d:high|gap_mean_20d:high|ret_3d:low
50,3,30,2,0.06,0.25,0.009280331526832268,-0.02890697617647716,0.03957843426056665,4,"0.02843,-0.00678,-0.00985,-0.02113,-0.02891,0.01774,0.02272,0.00328,0.02178,0.01754,0.02697,0.03958",ret_1d:high|ret_3d:low|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high|ret_15d:low / ret_1d:high|gap_mean_20d:high|ret_10d:low / ret_1d:high|ret_5d:low|gap_mean_20d:high / overnight_vol_20d:low|range_vol_20d:low|gap_mean_20d:high / ret_1d:high|ret_2d:high|gap_mean_20d:high / overnight_vol_20d:low|amount_trend_5_20:low|range_vol_20d:low / amount_trend_5_20:low|ret_1d:high|ret_2d:high / amount_trend_5_20:low|vol_5d:low|ret_5d:low / ret_2d:high|ret_1d:high|amount_trend_5_20:low / ret_1d:high|ret_2d:high|drawdown_20d:high / ret_1d:high|gap_mean_20d:high|ret_3d:low
999,2,40,4,0.08,0.5,0.009276487269785564,-0.030835698153949147,0.032636312007994606,3,"0.00277,-0.00634,0.01404,-0.02653,-0.03084,0.01344,0.03140,0.00531,0.01812,0.02806,0.02926,0.03264",amount_trend_5_20:low|gap_mean_20d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high
50,5,30,1,0.08,0.25,0.009275860431047446,-0.02622100709764225,0.037222277950737424,3,"0.00911,0.00432,-0.02019,-0.01759,-0.02622,0.01749,0.02064,0.01857,0.02481,0.01224,0.03091,0.03722",ret_1d:high|ret_3d:low|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high|ret_15d:low / ret_1d:high|gap_mean_20d:high|ret_10d:low / ret_1d:high|ret_5d:low|gap_mean_20d:high / overnight_vol_20d:low|range_vol_20d:low|gap_mean_20d:high / ret_1d:high|ret_2d:high|gap_mean_20d:high / overnight_vol_20d:low|amount_trend_5_20:low|range_vol_20d:low / amount_trend_5_20:low|ret_1d:high|ret_2d:high / amount_trend_5_20:low|vol_5d:low|ret_5d:low / ret_2d:high|ret_1d:high|amount_trend_5_20:low / ret_1d:high|ret_2d:high|drawdown_20d:high / ret_1d:high|gap_mean_20d:high|ret_3d:low
50,5,30,1,0.1,0.25,0.009275860431047446,-0.02622100709764225,0.037222277950737424,3,"0.00911,0.00432,-0.02019,-0.01759,-0.02622,0.01749,0.02064,0.01857,0.02481,0.01224,0.03091,0.03722",ret_1d:high|ret_3d:low|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high|ret_15d:low / ret_1d:high|gap_mean_20d:high|ret_10d:low / ret_1d:high|ret_5d:low|gap_mean_20d:high / overnight_vol_20d:low|range_vol_20d:low|gap_mean_20d:high / ret_1d:high|ret_2d:high|gap_mean_20d:high / overnight_vol_20d:low|amount_trend_5_20:low|range_vol_20d:low / amount_trend_5_20:low|ret_1d:high|ret_2d:high / amount_trend_5_20:low|vol_5d:low|ret_5d:low / ret_2d:high|ret_1d:high|amount_trend_5_20:low / ret_1d:high|ret_2d:high|drawdown_20d:high / ret_1d:high|gap_mean_20d:high|ret_3d:low
12,3,30,6,0.1,0.0,0.009270500350034816,-0.03920731482322445,0.06444404312904649,6,"-0.01515,-0.00299,-0.03921,0.01786,-0.02679,0.03796,0.03310,-0.02390,0.03608,-0.01564,0.06444,0.04548",ret_1d:high|ret_2d:high|ret_15d:low / ret_1d:high|gap_mean_20d:high|drawdown_20d:high / ret_1d:high|ret_10d:low|ret_3d:low / ret_10d:low|ret_1d:high|overnight_vol_20d:low / overnight_vol_20d:low|range_vol_20d:low|ret_1d:high / ret_1d:high|ret_2d:high|ret_3d:high / intraday_mean_5d:low|ret_1d:high|ret_5d:low / ret_1d:high|intraday_mean_5d:low|ret_2d:high / intraday_mean_20d:low|drawdown_20d:low|ret_15d:low / obv_20d:high|ret_1d:high|downside_vol_20d:high / ret_1d:high|ret_2d:high|ret_3d:high / ret_1d:high|ret_2d:high|ret_3d:high
30,2,40,6,0.08,0.5,0.00926689562209253,-0.06068705480867533,0.047613812338709,4,"0.03339,-0.00657,-0.06069,0.00928,-0.02845,0.02526,0.01953,-0.02881,0.01793,0.03955,0.04315,0.04761",ret_1d:high|ret_15d:low / ret_1d:high|ret_10d:low / ret_1d:high|ret_10d:low / ret_1d:high|ret_5d:low / overnight_vol_20d:low|vol_5d:low / ret_1d:high|drawdown_20d:high / amount_trend_5_20:low|intraday_mean_5d:low / vol_ratio_5_20:low|ret_5d:low / ret_5d:low|gap_mean_20d:high / range_vol_20d:low|overnight_vol_20d:low / ret_1d:high|amount_z_20d:high / ret_1d:high|ret_2d:high
30,2,30,6,0.08,0.5,0.00926532833241845,-0.06227709367950981,0.04849677549134381,4,"0.03699,-0.00882,-0.06228,0.01077,-0.02829,0.02352,0.01869,-0.03034,0.01834,0.04025,0.04385,0.04850",ret_1d:high|ret_15d:low / ret_1d:high|ret_10d:low / ret_1d:high|ret_10d:low / ret_1d:high|ret_5d:low / overnight_vol_20d:low|vol_5d:low / ret_1d:high|drawdown_20d:high / amount_trend_5_20:low|intraday_mean_5d:low / vol_ratio_5_20:low|ret_5d:low / ret_5d:low|gap_mean_20d:high / range_vol_20d:low|overnight_vol_20d:low / ret_1d:high|amount_z_20d:high / ret_1d:high|ret_2d:high
50,2,50,6,0.1,0.0,0.009264357493092606,-0.029122943313062973,0.05736515225590347,4,"0.02113,-0.00171,0.00784,-0.02496,-0.02150,0.03314,0.01610,-0.02912,0.01208,0.01133,0.05737,0.02946",ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / overnight_vol_20d:low|ret_1d:high / ret_1d:high|ret_2d:high / amount_trend_5_20:low|overnight_vol_20d:low / ret_1d:high|ret_2d:high / drawdown_20d:low|amount_trend_5_20:low / ret_1d:high|ret_2d:high / ret_1d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high
999,2,50,6,0.08,0.5,0.009263362045139096,-0.03099547053059115,0.03288113595446357,3,"0.00195,-0.00659,0.01517,-0.02725,-0.03100,0.01271,0.03207,0.00473,0.01939,0.02898,0.02811,0.03288",amount_trend_5_20:low|gap_mean_20d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high
20,1,40,2,0.08,0.25,0.009248224944890094,-0.03234073542737572,0.04429556362846824,3,"0.02441,0.00195,-0.03234,0.01921,-0.03100,0.01319,0.00688,0.01522,0.02469,0.02905,-0.00457,0.04430",ret_1d:high / ret_1d:high / ret_1d:high / ret_5d:low / overnight_vol_20d:low / ret_1d:high / intraday_mean_5d:low / amount_trend_5_20:low / intraday_mean_5d:low / range_vol_20d:low / drawdown_20d:high / ret_1d:high
20,1,40,2,0.1,0.25,0.009248224944890094,-0.03234073542737572,0.04429556362846824,3,"0.02441,0.00195,-0.03234,0.01921,-0.03100,0.01319,0.00688,0.01522,0.02469,0.02905,-0.00457,0.04430",ret_1d:high / ret_1d:high / ret_1d:high / ret_5d:low / overnight_vol_20d:low / ret_1d:high / intraday_mean_5d:low / amount_trend_5_20:low / intraday_mean_5d:low / range_vol_20d:low / drawdown_20d:high / ret_1d:high
12,5,50,2,0.06,0.0,0.009245984185531537,-0.03026061111761939,0.039740179094869064,5,"-0.00076,0.00644,-0.02910,0.03036,-0.03026,0.02798,0.01596,-0.00138,0.02753,-0.00399,0.03974,0.02842",ret_1d:high|ret_2d:high|ret_15d:low / ret_1d:high|gap_mean_20d:high|drawdown_20d:high / ret_1d:high|ret_10d:low|ret_3d:low / ret_10d:low|ret_1d:high|overnight_vol_20d:low / overnight_vol_20d:low|range_vol_20d:low|ret_1d:high / ret_1d:high|ret_2d:high|ret_3d:high / intraday_mean_5d:low|ret_1d:high|ret_5d:low / ret_1d:high|intraday_mean_5d:low|ret_2d:high / intraday_mean_20d:low|drawdown_20d:low|ret_15d:low / obv_20d:high|ret_1d:high|downside_vol_20d:high / ret_1d:high|ret_2d:high|ret_3d:high / ret_1d:high|ret_2d:high|ret_3d:high
12,5,50,2,0.08,0.0,0.009245984185531537,-0.03026061111761939,0.039740179094869064,5,"-0.00076,0.00644,-0.02910,0.03036,-0.03026,0.02798,0.01596,-0.00138,0.02753,-0.00399,0.03974,0.02842",ret_1d:high|ret_2d:high|ret_15d:low / ret_1d:high|gap_mean_20d:high|drawdown_20d:high / ret_1d:high|ret_10d:low|ret_3d:low / ret_10d:low|ret_1d:high|overnight_vol_20d:low / overnight_vol_20d:low|range_vol_20d:low|ret_1d:high / ret_1d:high|ret_2d:high|ret_3d:high / intraday_mean_5d:low|ret_1d:high|ret_5d:low / ret_1d:high|intraday_mean_5d:low|ret_2d:high / intraday_mean_20d:low|drawdown_20d:low|ret_15d:low / obv_20d:high|ret_1d:high|downside_vol_20d:high / ret_1d:high|ret_2d:high|ret_3d:high / ret_1d:high|ret_2d:high|ret_3d:high
12,5,50,2,0.1,0.0,0.009245984185531537,-0.03026061111761939,0.039740179094869064,5,"-0.00076,0.00644,-0.02910,0.03036,-0.03026,0.02798,0.01596,-0.00138,0.02753,-0.00399,0.03974,0.02842",ret_1d:high|ret_2d:high|ret_15d:low / ret_1d:high|gap_mean_20d:high|drawdown_20d:high / ret_1d:high|ret_10d:low|ret_3d:low / ret_10d:low|ret_1d:high|overnight_vol_20d:low / overnight_vol_20d:low|range_vol_20d:low|ret_1d:high / ret_1d:high|ret_2d:high|ret_3d:high / intraday_mean_5d:low|ret_1d:high|ret_5d:low / ret_1d:high|intraday_mean_5d:low|ret_2d:high / intraday_mean_20d:low|drawdown_20d:low|ret_15d:low / obv_20d:high|ret_1d:high|downside_vol_20d:high / ret_1d:high|ret_2d:high|ret_3d:high / ret_1d:high|ret_2d:high|ret_3d:high
30,3,50,6,0.08,0.5,0.009227789788489505,-0.05941045307520215,0.048807727713648455,4,"0.02720,-0.00856,-0.05941,0.00564,-0.02999,0.02662,0.01515,-0.00757,0.01948,0.03621,0.03716,0.04881",ret_1d:high|ret_15d:low|ret_2d:high / ret_1d:high|ret_10d:low|ret_15d:low / ret_1d:high|ret_10d:low|ret_15d:low / ret_1d:high|ret_5d:low|gap_mean_20d:high / overnight_vol_20d:low|vol_5d:low|vol_ratio_5_20:low / ret_1d:high|drawdown_20d:high|amount_z_20d:high / amount_trend_5_20:low|intraday_mean_5d:low|ret_5d:low / vol_ratio_5_20:low|ret_5d:low|vol_5d:low / ret_5d:low|gap_mean_20d:high|intraday_mean_5d:low / range_vol_20d:low|overnight_vol_20d:low|vol_5d:low / ret_1d:high|amount_z_20d:high|volume_z_20d:high / ret_1d:high|ret_2d:high|drawdown_20d:high
999,2,50,4,0.08,0.5,0.009214720880983738,-0.02895661536335211,0.03030553983391475,3,"0.00660,-0.00231,0.00537,-0.02469,-0.02896,0.01587,0.02847,0.00750,0.01702,0.02811,0.02731,0.03031",amount_trend_5_20:low|gap_mean_20d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high
30,2,30,4,0.08,0.5,0.009196985049067291,-0.06099984516457226,0.047266274234977416,4,"0.03414,-0.00642,-0.06100,0.00948,-0.02843,0.02468,0.01928,-0.02911,0.01777,0.03962,0.04308,0.04727",ret_1d:high|ret_15d:low / ret_1d:high|ret_10d:low / ret_1d:high|ret_10d:low / ret_1d:high|ret_5d:low / overnight_vol_20d:low|vol_5d:low / ret_1d:high|drawdown_20d:high / amount_trend_5_20:low|intraday_mean_5d:low / vol_ratio_5_20:low|ret_5d:low / ret_5d:low|gap_mean_20d:high / range_vol_20d:low|overnight_vol_20d:low / ret_1d:high|amount_z_20d:high / ret_1d:high|ret_2d:high
999,2,40,6,0.08,0.5,0.00919116894164765,-0.03156667198706417,0.034013639786407125,4,"-0.00066,-0.00890,0.01700,-0.02836,-0.03157,0.01176,0.03232,0.00324,0.02384,0.03091,0.02669,0.03401",amount_trend_5_20:low|gap_mean_20d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high / gap_mean_20d:high|ret_1d:high
